EmployeeID,Age,Attrition,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
88,0.11904761904761904,No,0.6785714285714286,4,1,0.2818710070949308,0.125,0.8571428571428571,0,0.14285714285714285,0.5,0.2222222222222222,0.0,0.14285714285714285,3.0,4.0,2.0,2,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
89,0.5476190476190477,No,0.2857142857142857,2,1,0.28752126874056955,0.75,0.5714285714285714,2,0.2857142857142857,0.0,0.2777777777777778,0.14285714285714285,0.14285714285714285,4.0,2.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
90,0.6904761904761905,No,0.0,3,2,0.37400879643006196,0.375,0.35714285714285715,1,0.17857142857142858,0.5,0.0,0.0,0.0,2.0,3.0,3.0,4,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
91,0.5714285714285714,No,0.07142857142857142,4,1,0.005265016533436065,0.25,0.7857142857142857,0,0.5714285714285714,0.0,0.05555555555555555,0.0,0.0,1.0,4.0,3.0,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
92,0.2619047619047619,No,0.75,4,2,0.30350894089697905,0.125,0.7857142857142857,0,0.14285714285714285,0.25,0.2222222222222222,0.0,0.14285714285714285,4.0,3.0,2.0,2,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
93,0.5714285714285714,No,0.21428571428571427,4,3,0.07814055025843526,0.0,0.07142857142857142,1,0.14285714285714285,0.75,0.16666666666666666,0.14285714285714285,0.0,3.0,3.0,3.0,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
94,0.3333333333333333,No,0.03571428571428571,3,2,0.3042152236026839,0.125,0.14285714285714285,0,0.2857142857142857,0.0,0.4444444444444444,0.0,0.5,3.0,2.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
95,0.7142857142857143,No,0.42857142857142855,4,4,0.5679155029053902,0.375,0.35714285714285715,1,0.5357142857142857,0.5,0.0,0.0,0.0,1.0,3.0,1.0,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
96,0.4523809523809524,No,0.25,5,2,0.28623711836656074,0.5,0.07142857142857142,0,0.4642857142857143,0.5,0.3888888888888889,0.8571428571428571,0.5,3.0,1.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
97,0.2857142857142857,No,0.8571428571428571,4,1,0.28065106423962244,0.875,0.7142857142857143,1,0.14285714285714285,0.0,0.1111111111111111,0.2857142857142857,0.14285714285714285,4.0,3.0,4.0,3,4,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
98,0.19047619047619047,No,0.9642857142857143,3,5,0.26594754245722174,0.125,0.2857142857142857,3,0.2857142857142857,0.75,0.4444444444444444,1.0,0.5,3.0,3.0,3.0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
99,0.5714285714285714,No,0.03571428571428571,2,1,0.07216925101929436,0.375,0.14285714285714285,2,0.5,0.5,0.05555555555555555,0.0,0.0,1.0,4.0,3.0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
100,0.07142857142857142,Yes,0.2857142857142857,3,4,1.0,0.125,0.07142857142857142,0,0.10714285714285714,1.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,1.0,2.0,3.0,2,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
101,0.42857142857142855,No,0.9642857142857143,3,2,0.09136729911072587,0.5,0.7857142857142857,0,0.25,1.0,0.05555555555555555,0.0,0.0,4.0,4.0,3.0,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
102,0.42857142857142855,No,0.17857142857142858,3,2,0.24154868535105462,0.5,0.14285714285714285,1,0.5714285714285714,0.5,0.7222222222222222,0.14285714285714285,0.8571428571428571,1.0,4.0,3.0,3,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
103,0.9285714285714286,No,0.7142857142857143,4,5,1.0,0.25,0.5,0,0.5357142857142857,0.5,0.16666666666666666,0.14285714285714285,0.14285714285714285,4.0,3.0,3.0,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
104,0.5238095238095238,No,0.25,3,2,0.2618382612603936,0.375,0.21428571428571427,1,0.35714285714285715,0.75,0.3888888888888889,0.14285714285714285,0.5,4.0,3.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
105,0.07142857142857142,No,0.0,5,2,0.11904073967061543,0.125,0.21428571428571427,0,0.10714285714285714,0.5,0.16666666666666666,0.2857142857142857,0.14285714285714285,1.0,4.0,2.0,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
106,0.35714285714285715,Yes,0.9642857142857143,2,5,0.29227262512440205,0.125,0.7142857142857143,1,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,4.0,3.0,3.0,1,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
107,0.4523809523809524,No,0.14285714285714285,3,4,0.07287553372499919,0.75,0.5714285714285714,0,0.6071428571428571,0.75,0.2777777777777778,0.0,0.21428571428571427,3.0,1.0,3.0,4,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
108,0.6666666666666666,No,0.03571428571428571,4,2,0.13201065844810428,0.25,0.0,0,0.25,0.75,0.05555555555555555,0.0,0.0,3.0,3.0,4.0,3,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
109,0.5476190476190477,Yes,0.5357142857142857,1,1,0.11563774117949212,0.125,0.0,0,0.2857142857142857,0.75,0.4444444444444444,1.0,0.5,1.0,2.0,3.0,4,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
110,0.7619047619047619,No,0.2857142857142857,3,3,0.5700985585412052,0.75,0.2857142857142857,0,0.7142857142857143,0.5,0.2222222222222222,0.14285714285714285,0.21428571428571427,4.0,4.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
111,0.5238095238095238,Yes,0.25,3,1,0.489197084978651,0.25,0.6428571428571429,0,0.2857142857142857,0.5,0.3333333333333333,0.14285714285714285,0.0,3.0,3.0,3.0,2,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
112,0.30952380952380953,No,0.0,3,4,0.11929756974541719,0.0,0.9285714285714286,0,0.10714285714285714,1.0,0.1111111111111111,0.2857142857142857,0.14285714285714285,,2.0,3.0,3,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
113,0.07142857142857142,Yes,0.32142857142857145,2,1,0.28020161160871937,0.125,0.07142857142857142,1,0.03571428571428571,0.5,0.05555555555555555,0.0,0.0,3.0,2.0,3.0,3,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
114,0.2619047619047619,No,0.0,3,2,0.3632861408070885,1.0,0.07142857142857142,1,0.21428571428571427,1.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,4.0,4.0,3.0,4,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
115,0.40476190476190477,No,1.0,3,3,0.2564448296895567,1.0,0.2857142857142857,0,0.35714285714285715,0.5,0.05555555555555555,0.0,0.0,3.0,2.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
116,0.21428571428571427,No,0.03571428571428571,3,1,0.08719381039519727,,0.07142857142857142,1,0.17857142857142858,0.5,0.2777777777777778,0.0,0.2857142857142857,4.0,2.0,3.0,3,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
117,0.23809523809523808,No,0.03571428571428571,2,3,0.11871970207711323,0.125,0.07142857142857142,0,0.25,0.5,0.3888888888888889,0.0,0.5,2.0,4.0,3.0,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
118,0.7380952380952381,No,0.03571428571428571,3,2,0.26935054094834504,1.0,0.21428571428571427,1,0.9285714285714286,0.75,0.2777777777777778,0.0,0.0,2.0,3.0,3.0,3,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
119,0.7857142857142857,No,0.0,2,1,0.19878647789656168,0.5,0.7857142857142857,1,0.6428571428571429,0.5,0.3888888888888889,0.0,0.5,3.0,4.0,2.0,3,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
120,0.42857142857142855,No,0.5,2,1,0.5566791871328133,0.5,0.07142857142857142,0,0.21428571428571427,0.25,0.1111111111111111,0.2857142857142857,0.14285714285714285,4.0,3.0,3.0,3,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
121,0.38095238095238093,Yes,0.21428571428571427,3,1,0.2958682461716267,1.0,1.0,1,0.32142857142857145,0.75,0.2777777777777778,0.0,0.2857142857142857,1.0,4.0,2.0,3,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
122,0.8809523809523809,No,0.8928571428571429,3,1,0.6060547690134515,0.25,0.14285714285714285,0,1.0,0.75,0.2777777777777778,0.14285714285714285,0.14285714285714285,3.0,4.0,3.0,3,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
123,0.14285714285714285,No,0.0,3,5,0.12122379530643038,0.125,0.5,3,0.17857142857142858,1.0,0.2777777777777778,0.0,0.21428571428571427,4.0,3.0,4.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
124,0.2857142857142857,No,0.07142857142857142,3,2,0.31840508523548106,0.125,0.14285714285714285,0,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,3.0,2.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
125,0.19047619047619047,Yes,0.4642857142857143,3,2,0.4174130790715593,0.0,0.5,3,0.25,0.75,0.3333333333333333,0.0,0.2857142857142857,3.0,,3.0,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
126,0.09523809523809523,No,0.5357142857142857,5,1,0.12725930206427172,0.125,0.5714285714285714,2,0.07142857142857142,0.75,0.1111111111111111,0.14285714285714285,0.14285714285714285,1.0,2.0,3.0,2,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
127,0.42857142857142855,No,0.0,3,5,1.0,0.125,0.07142857142857142,1,0.35714285714285715,0.75,0.5555555555555556,1.0,0.0,2.0,3.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
128,0.2857142857142857,Yes,0.07142857142857142,2,3,0.0077049022440527784,1.0,0.5714285714285714,0,0.10714285714285714,0.5,0.05555555555555555,0.0,0.0,3.0,4.0,3.0,2,3,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
129,0.4523809523809524,No,0.32142857142857145,1,1,0.7918071206138239,0.125,0.21428571428571427,1,0.6428571428571429,0.75,1.0,1.0,1.0,4.0,1.0,2.0,3,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
130,0.5238095238095238,No,0.17857142857142858,2,3,0.21336158464156152,0.875,0.21428571428571427,2,0.2857142857142857,0.75,0.2777777777777778,0.14285714285714285,0.21428571428571427,4.0,2.0,3.0,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
131,0.5714285714285714,No,0.03571428571428571,3,4,0.6434877524158079,0.375,0.07142857142857142,1,0.2857142857142857,0.5,0.2777777777777778,0.14285714285714285,0.14285714285714285,2.0,1.0,3.0,2,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
132,0.4523809523809524,No,0.2857142857142857,1,3,0.22029599666120903,0.25,0.0,1,0.6428571428571429,0.75,0.05555555555555555,0.0,0.07142857142857142,3.0,2.0,2.0,2,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
133,0.5952380952380952,No,0.32142857142857145,2,1,0.23166072747118688,0.125,0.0,0,0.8928571428571429,0.5,1.0,0.42857142857142855,0.6428571428571429,1.0,2.0,3.0,3,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
134,0.5238095238095238,No,0.17857142857142858,2,1,0.10517191563132043,0.75,0.14285714285714285,0,0.7142857142857143,0.5,0.05555555555555555,0.0,0.0,2.0,3.0,3.0,2,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
135,0.8571428571428571,No,0.2857142857142857,3,2,0.3411987543741372,0.5,0.8571428571428571,1,0.8571428571428571,0.5,0.2222222222222222,0.14285714285714285,0.14285714285714285,1.0,1.0,2.0,2,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
136,0.38095238095238093,No,0.9642857142857143,3,1,0.2997206972936531,1.0,0.6428571428571429,1,0.21428571428571427,0.75,0.16666666666666666,0.14285714285714285,0.14285714285714285,3.0,3.0,3.0,3,4,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
137,0.30952380952380953,No,0.32142857142857145,4,3,0.07563645702911811,0.125,0.2857142857142857,1,0.4642857142857143,0.5,0.7222222222222222,0.42857142857142855,0.8571428571428571,2.0,1.0,1.0,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
138,0.5952380952380952,No,0.4642857142857143,3,1,0.17586439372050466,0.875,0.21428571428571427,2,,0.75,0.16666666666666666,0.14285714285714285,0.14285714285714285,4.0,4.0,3.0,2,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
139,0.5952380952380952,No,0.9285714285714286,4,2,0.1905679155029054,0.5,0.5,1,0.2857142857142857,0.75,0.2777777777777778,0.0,0.14285714285714285,3.0,3.0,3.0,3,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
140,0.16666666666666666,No,0.21428571428571427,2,1,0.4895181225721532,0.125,0.5714285714285714,1,0.17857142857142858,0.5,0.2777777777777778,0.14285714285714285,0.21428571428571427,2.0,4.0,3.0,4,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
141,0.4523809523809524,No,0.0,3,3,0.06414331118173938,0.375,0.7857142857142857,0,0.5357142857142857,1.0,0.7222222222222222,1.0,0.5,2.0,3.0,3.0,2,4,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
142,0.30952380952380953,No,0.8214285714285714,1,3,0.22029599666120903,0.125,0.14285714285714285,1,0.14285714285714285,0.5,0.2222222222222222,0.42857142857142855,0.14285714285714285,4.0,1.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
143,0.5,No,0.8928571428571429,4,1,0.13213907348550516,0.125,0.6428571428571429,1,0.75,1.0,1.0,0.14285714285714285,0.42857142857142855,2.0,3.0,3.0,1,4,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
144,0.9047619047619048,No,0.6785714285714286,4,3,0.2768628206362965,1.0,0.21428571428571427,0,1.0,0.25,0.3888888888888889,1.0,0.5,3.0,1.0,2.0,3,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
145,0.2857142857142857,No,0.14285714285714285,4,2,0.2825772898006357,0.0,0.42857142857142855,1,0.21428571428571427,0.5,0.2777777777777778,0.5714285714285714,0.2857142857142857,2.0,3.0,3.0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
146,0.5476190476190477,No,0.21428571428571427,3,3,0.1138399306558798,0.125,0.21428571428571427,0,0.35714285714285715,0.5,0.5555555555555556,0.0,0.5,2.0,1.0,3.0,2,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
147,0.23809523809523808,No,0.21428571428571427,3,3,0.7029439147324151,0.125,0.14285714285714285,0,0.35714285714285715,0.5,0.5555555555555556,0.14285714285714285,0.5714285714285714,3.0,1.0,3.0,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
148,0.16666666666666666,Yes,0.14285714285714285,2,3,0.10600661337442614,0.625,0.14285714285714285,0,0.21428571428571427,0.75,0.1111111111111111,0.0,0.14285714285714285,1.0,1.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
149,0.8095238095238095,No,0.8928571428571429,2,2,0.1519149892452406,0.25,0.7142857142857143,0,1.0,0.5,0.2777777777777778,0.0,0.2857142857142857,4.0,3.0,3.0,2,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
150,0.6428571428571429,No,0.03571428571428571,3,1,0.26254454396609844,0.375,0.21428571428571427,1,0.2857142857142857,1.0,0.1111111111111111,0.0,0.14285714285714285,1.0,4.0,2.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
151,0.8095238095238095,No,0.39285714285714285,3,2,0.24841888985200167,0.25,0.0,1,1.0,0.75,0.2777777777777778,0.14285714285714285,0.2857142857142857,4.0,4.0,1.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
152,0.5714285714285714,No,0.32142857142857145,3,2,0.117371344184404,0.25,0.14285714285714285,1,0.6785714285714286,0.0,0.2777777777777778,0.0,0.14285714285714285,1.0,3.0,3.0,2,3,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
153,0.2857142857142857,No,0.8571428571428571,3,1,0.08969790362451444,0.25,0.6428571428571429,1,0.39285714285714285,1.0,0.2777777777777778,0.0,0.14285714285714285,3.0,4.0,3.0,3,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
154,1.0,No,0.32142857142857145,3,1,0.08090147356255417,0.625,0.5,1,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
155,0.6666666666666666,No,0.6428571428571429,4,1,0.198979100452663,0.25,0.21428571428571427,0,0.6785714285714286,1.0,0.5555555555555556,0.0,0.5714285714285714,3.0,3.0,2.0,2,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
156,0.5714285714285714,No,0.6071428571428571,4,4,0.7831391055892645,0.0,0.14285714285714285,2,0.25,0.5,0.3333333333333333,0.0,0.2857142857142857,4.0,4.0,4.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
157,0.14285714285714285,Yes,0.9285714285714286,2,1,0.6043853735272401,0.125,0.42857142857142855,1,0.21428571428571427,0.0,0.2777777777777778,0.14285714285714285,0.2857142857142857,1.0,2.0,3.0,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
158,0.38095238095238093,Yes,0.14285714285714285,3,2,0.8176827506501011,0.0,0.6428571428571429,1,0.10714285714285714,0.75,0.1111111111111111,0.14285714285714285,0.0,4.0,3.0,2.0,3,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
159,0.47619047619047616,No,0.07142857142857142,3,2,0.2502809078943144,0.125,0.0,1,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,4.0,4.0,3.0,3,3,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
160,0.5238095238095238,No,0.8928571428571429,4,1,0.15878519374618769,0.0,0.5,1,0.75,0.5,1.0,0.14285714285714285,0.8571428571428571,3.0,3.0,3.0,2,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
161,0.19047619047619047,No,0.07142857142857142,2,4,0.09162412918552762,0.125,0.9285714285714286,0,0.10714285714285714,0.5,0.16666666666666666,0.0,0.14285714285714285,1.0,4.0,1.0,4,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
162,0.2857142857142857,No,0.5,3,2,0.088028508138303,0.5,0.5,3,0.32142857142857145,0.5,0.2777777777777778,0.14285714285714285,0.2857142857142857,3.0,4.0,1.0,2,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
163,0.2619047619047619,No,0.25,3,3,1.0,0.125,0.0,0,0.35714285714285715,0.75,0.5555555555555556,0.0,0.5,2.0,3.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
164,0.2619047619047619,Yes,0.6428571428571429,4,3,0.0501460721050435,0.625,0.35714285714285715,1,0.21428571428571427,1.0,0.1111111111111111,0.14285714285714285,0.07142857142857142,3.0,2.0,4.0,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
165,0.023809523809523808,Yes,0.10714285714285714,3,1,0.4260168865774182,0.125,0.2857142857142857,2,0.03571428571428571,0.5,0.05555555555555555,0.0,0.0,1.0,4.0,4.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
166,0.2857142857142857,No,0.03571428571428571,4,3,0.26466339208321293,0.0,0.2857142857142857,1,0.35714285714285715,0.5,0.5,1.0,0.5714285714285714,3.0,1.0,3.0,3,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
167,0.9285714285714286,No,0.03571428571428571,2,4,0.3401072265562297,0.375,0.07142857142857142,1,1.0,0.75,0.05555555555555555,0.0,0.0,1.0,4.0,2.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
168,0.7619047619047619,No,0.32142857142857145,4,3,0.24257600565026163,0.0,0.07142857142857142,0,1.0,0.75,1.0,1.0,0.5,2.0,3.0,3.0,3,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
169,0.2857142857142857,No,0.32142857142857145,2,3,1.0,0.0,0.7857142857142857,1,0.42857142857142855,0.75,0.6111111111111112,0.8571428571428571,0.5,3.0,4.0,2.0,3,4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
170,1.0,No,0.5357142857142857,3,4,0.08539599987158496,0.5,0.6428571428571429,0,0.7857142857142857,1.0,1.0,1.0,0.7857142857142857,3.0,1.0,4.0,3,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
171,0.6904761904761905,No,0.0,3,5,0.8065106423962246,0.625,0.35714285714285715,2,0.7142857142857143,0.5,0.2777777777777778,0.0,0.2857142857142857,1.0,4.0,3.0,2,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
172,0.6666666666666666,No,0.10714285714285714,1,1,0.3661754791486083,0.75,0.7142857142857143,1,0.9285714285714286,0.75,0.16666666666666666,0.0,0.07142857142857142,1.0,3.0,1.0,2,4,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
173,0.40476190476190477,No,0.5,2,2,0.2823204597258339,0.0,0.07142857142857142,1,0.21428571428571427,0.5,0.2777777777777778,0.5714285714285714,0.21428571428571427,4.0,3.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
174,0.8571428571428571,No,0.03571428571428571,4,2,0.5091014157757874,0.875,0.0,3,0.6785714285714286,0.5,0.05555555555555555,0.0,0.0,3.0,3.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
175,0.38095238095238093,No,0.25,2,1,0.09181675174162894,0.375,0.0,2,0.5,0.5,0.3888888888888889,0.7142857142857143,0.5,4.0,3.0,3.0,4,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
176,0.6666666666666666,No,0.03571428571428571,3,1,0.5026164563870429,0.25,0.5,0,0.5357142857142857,0.75,0.16666666666666666,0.14285714285714285,0.14285714285714285,3.0,4.0,3.0,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
177,0.30952380952380953,No,0.21428571428571427,3,2,0.2782753860477062,0.125,0.21428571428571427,1,0.4642857142857143,0.75,0.7222222222222222,0.0,0.5714285714285714,3.0,2.0,4.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
